ICB_industry,ICB_sector,accelaratorResult,accelerator,accleratorDate,businessModel,city,companyWebsite,dealInvestmentAmount,description,equityValuation,foundedDate,founderName,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupName,startupStatus,state
,,,,,,,,"[nan, nan]",,"[nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding']","['R RAMARAJ', 'SUNIL EDWARDS']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2015-09-22 00:00:00'), Timestamp('2015-09-22 00:00:00')]","[nan, nan]",,,,TrakIn,"[nan, nan]",,VILLFARM,,
,,,,,,,http://www.villgro.org,[nan],,[nan],2009.0,,,,,,['Venture Capital'],['R RAMARAJ'],['Angel'],,[nan],[Timestamp('2015-05-25 00:00:00')],[7.0567730829999995],,,,VCC,['Pre-Seed'],,VILLFARM AGRISOLUTIONS,,
,,,,,,,,"[6.7360106699999998, 6.7360106699999998, 6.7360106699999998]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['SRINIVASA RAO PATURI', 'SUDHAKAR REDDY', 'VENKAT VALLABHNENI']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2015-01-02 00:00:00'), Timestamp('2015-01-02 00:00:00'), Timestamp('2015-01-02 00:00:00')]","[20.20803201, 20.20803201, 20.20803201]",,,,TrakIn,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,VIOLETSTREET,,
,,,,,,,http://www.vitaspharma.com,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,"[117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998, 117.78316409999998]",2010.0,,,,,,"['Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A', 'Series A']","['ANAND KUMAR LADSARIYA', 'GOPINATHAN PADMANABHAN', 'HEMANT KANAKIA', 'JAYESH PAREKH', 'NITIN AGARWAL', 'PIYUSH SHAH', 'SANJAI VOHRA', 'SANJAY MEHTA', 'SAURABH SRIVASTAVA', 'SRIDHAR JAYANTHI', 'VIKAS KUTHIALA', 'VINAY SOMANI', 'VINOD KENI']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00'), Timestamp('2014-12-10 00:00:00')]","[15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001, 15.256886550000001]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,VITAS PHARMA RESEARCH,,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed', 'Seed', 'Seed']","['MANISH DALAL', 'PARI NATARAJAN', 'SRINI RAGHAVAN']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2014-12-16 00:00:00'), Timestamp('2014-12-16 00:00:00'), Timestamp('2014-12-16 00:00:00')]","[nan, nan, nan]",,,,Deal Curry,"[nan, nan, nan]",,VLIV INC,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['VIDYADHAR SARFARE'],['Angel'],,[nan],[Timestamp('2015-12-07 00:00:00')],[nan],,,,TrakIn,[nan],,VLURN,,
,,,,,,,http://vlurn.com,[2.5660993030000001],,[127.66344029999999],2015.0,,,,,,['Seed'],['VIDYADHAR SARFARE'],['Angel'],,[nan],[Timestamp('2015-09-25 00:00:00')],[2.5660993030000001],,,,VCC,['Pre-Seed'],,VLURN EDUCATION,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['HUZAIFA KHORAKIWALA'],['Angel'],,['http://economictimes.indiatimes.com/small-biz/startups/huzaifa-khorakiwala-will-launch-a-angel-fund-to-support-healthcare-companies/articleshow/55949988.cms'],[Timestamp('2016-01-18 00:00:00')],[nan],,,,TrakIn,[nan],,VOICE FRIENDS,,
,,,,,,,http://www.voonik.com,[nan],,[nan],2013.0,,,,,,['Series B'],['KUNAL NARESH SHAH'],['Angel'],,[nan],[Timestamp('2016-05-10 00:00:00')],[1344.514032],,,,VCC,['Series C or Higher'],,VOONIK TECHNOLOGIES,,
,,,,,,,,[6.4152482570000009],,[nan],,,,,,,['Seed'],['JITENDRA GUPTA'],['Angel'],,['https://in.linkedin.com/in/guptajiten'],[Timestamp('2015-08-14 00:00:00')],[6.4152482570000009],,,,Deal Curry,['Pre-Seed'],,VOXWEB,,
,,,,,,,http://www.vphrase.com,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2015.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['ANAND KUMAR LADSARIYA', 'ANIL JAIN', 'ANIL RADHESHYAM CHOKHANI', 'ANIRUDH A DAMANI', 'ANUJ GOLECHA', 'APOORV RANJAN SHARMA', 'JAYESH SHAH', 'MAYANK SHAH', 'NITIN AGGARWAL', 'VISHAL MAHESHWARI']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, 'http://www.taniljain.com/', 'https://www.wixifi.com/stocks/public-share-holders/Anil%20Radheshyam%20Chokhani', nan, 'https://in.linkedin.com/in/anujgolecha', 'https://in.linkedin.com/in/dr-apoorv-ranjan-sharma-72a1268', 'https://in.linkedin.com/in/jayesh-shah-4b209b22', 'https://in.linkedin.com/in/mayank-shah-54363849', nan, nan]","[Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00'), Timestamp('2016-03-08 00:00:00')]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,VCC,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,VPHRASE ANALYTICS SOLUTIONS,,
,,,,,,,http://www.vyome.in,"[nan, nan]",,"[1388.9869510000001, 1388.9869510000001]",2010.0,,,,,,"['Series B', 'Series B']","['RAJEEV MANTRI', 'RANJAN RAMDAS PAI']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2014-07-04 00:00:00'), Timestamp('2014-07-04 00:00:00')]","[405.83318210000004, 405.83318210000004]",,,,VCC,"['Series B', 'Series B']",,VYOME BIOSCIENCES,,
,,,,,,,http://mycfo.in,[63.510957750000003],,[190.53287319999998],2006.0,,,,,,['Venture Capital'],['MONIK KOTICHA'],['Angel'],,['http://www.vccircle.com/news/technology/2015/07/06/mycfo-raises-around-1m-ask-group%E2%80%99s-sameer-koticha'],[Timestamp('2015-06-29 00:00:00')],[63.510957750000003],,,,VCC,['Seed'],,WEALTH TREE ADVISORS,,
,,,,,,,http://www.eveningflavors.com,[32.076241289999999],,[nan],2008.0,,,,,,['Seed'],['SANDIEP SHRIVATSAVA'],['Angel'],,[nan],[Timestamp('2015-05-22 00:00:00')],[32.076241289999999],,,,VCC,['Pre-Seed'],,WEBAFFINITY TECHNOLOGIES,,
,,,,,,,http://www.whichapp.me,"[nan, nan, nan]",,"[nan, nan, nan]",2014.0,,,,,,"['Seed', 'Seed', 'Seed']","['PALLAV PANDEY', 'RAVI SRIVASTAVA', 'VIKRAM CHACHRA']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2015-09-21 00:00:00'), Timestamp('2015-09-21 00:00:00'), Timestamp('2015-09-21 00:00:00')]","[nan, nan, nan]",,,,VCC,"[nan, nan, nan]",,WEDEFYNE INC.,,
,,,,,,,http://www.wegilant.com,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2011.0,,,,,,"['Seed', 'Venture Capital', 'Seed', 'Seed', 'Venture Capital', 'Seed', 'Venture Capital', 'Seed', 'Seed', 'Venture Capital']","['GAURAV SHARMA', 'GAURAV SHARMA', 'RAJEEV KRISHNAN', 'RAMACHANDRAN VISWANATH', 'RAMACHANDRAN VISWANATH', 'RAVI GURURAJ', 'RAVI GURURAJ', 'GAURAV SHARMA', 'RAVI GURURAJ', 'INDRANIL DEB']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/gaufire', 'https://in.linkedin.com/in/gaufire', nan, nan, nan, nan, nan, 'https://in.linkedin.com/in/gaufire', nan, 'https://in.linkedin.com/in/indranildebib']","[Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-04-01 00:00:00'), Timestamp('2014-12-09 00:00:00'), Timestamp('2014-12-09 00:00:00'), Timestamp('2015-08-05 00:00:00')]","[nan, 30.513773090000001, nan, nan, 30.513773090000001, nan, 30.513773090000001, 9.7644073900000006, 9.7644073900000006, 32.076241289999999]",,,,VCC,"[nan, 'Pre-Seed', nan, nan, 'Pre-Seed', nan, 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,WEGILANT NET SOLUTIONS,,
,,,,,,,http://www.wehive.co,[nan],,[nan],2014.0,,,,,,['Seed'],['MATT GLICKMAN'],['Angel'],,['https://angel.co/matt-glickman'],[Timestamp('2016-03-04 00:00:00')],[nan],,,,VCC,[nan],,WEHIVE TECHNOLOGIES,,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed', 'Seed', 'Seed']","['LALIT MANGAL', 'NEERAJ GUPTA', 'SANJAY GUPTA']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2016-01-27 00:00:00'), Timestamp('2016-01-27 00:00:00'), Timestamp('2016-01-27 00:00:00')]","[nan, nan, nan]",,,,Deal Curry,"[nan, nan, nan]",,WHATS ON RENT,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['LALIT MANGAL'],['Angel'],,[nan],[Timestamp('2016-01-27 00:00:00')],[nan],,,,TrakIn,[nan],,WHATSONRENT,,
,,,,,,,http://whiteowl.in,"[4.4462926510000003, 353.34949239999997, 4.4462926510000003, 353.34949239999997, nan, nan, nan]",,"[nan, 5874.5115960000003, nan, 5874.5115960000003, nan, nan, nan]",2011.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['PIYUSH PANDEY', 'PIYUSH PANDEY', 'SHRIPAD NADKARNI', 'SHRIPAD NADKARNI', 'ARIHANT PATNI', 'BENAIFER RAJESH MALANDKAR', 'SUVEER CHAINANI']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel ', 'Angel ']",,"[nan, nan, nan, nan, nan, 'https://www.crisil.com/pdf/investors/2015-salary-statement-for-employees-earning-over-Rs-6-million.pdf', nan]","[Timestamp('2014-03-26 00:00:00'), Timestamp('2014-03-26 00:00:00'), Timestamp('2014-03-26 00:00:00'), Timestamp('2014-03-26 00:00:00'), Timestamp('2015-05-11 00:00:00'), Timestamp('2015-05-11 00:00:00'), Timestamp('2015-05-11 00:00:00')]","[31.124048559999999, 706.69898479999995, 31.124048559999999, 706.69898479999995, 40.41606402, 40.41606402, 40.41606402]",,,,VCC,"['Seed', 'Series C or Higher', 'Seed', 'Series C or Higher', 'Seed', 'Seed', 'Seed']",,WHITE OWL BREWERY,,
,,,,,,,,"[nan, nan]",,"[nan, nan]",2010.0,,,,,,"['Seed', 'Seed']","['KAVITHA RAVI', 'KUMAR SRIVATSAN']","['Angel', 'Angel']",,"['https://in.linkedin.com/in/kavitha-ravi-a9367567', 'https://www.entrepreneur.com/author/s-kumar-srivatsan']","[Timestamp('2015-03-31 00:00:00'), Timestamp('2015-03-31 00:00:00')]","[nan, nan]",,,,Deal Curry,"[nan, nan]",,WHITECROSS HEALTH INITIATIVES,,
,,,,,,,https://derbii.com,[67.225701599999994],,[nan],2015.0,,,,,,['Seed'],['ANURAG CHAUHAN'],['Angel'],,['https://www.linkedin.com/in/anurag-chauhan-928a751'],[Timestamp('2016-05-12 00:00:00')],[67.225701599999994],,,,VCC,['Seed'],,WINWIN RIDES,,
,,,,,,,http://wiredhub.in,"[2.6890280639999999, 2.6890280639999999]",,"[nan, nan]",2016.0,,,,,,"['Seed', 'Seed']","['ANAND SINGH', 'ANKIT MAHESHWARI']","['Angel', 'Angel']",,"['https://in.linkedin.com/in/anand-singh-investor-94b957128', 'http://techcircle.vccircle.com/2016/04/19/marketing-automation-startup-betaout-raises-1-5m/']","[Timestamp('2016-06-08 00:00:00'), Timestamp('2016-06-08 00:00:00')]","[5.3780561279999999, 5.3780561279999999]",,,,VCC,"['Pre-Seed', 'Pre-Seed']",,WIRED HUB CO-WORKING SPACES,,
,,,,,,,http://capzest.com,"[nan, nan, nan, nan]",,"[nan, nan, nan, nan]",2015.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed']","['AMIT TAMBE', 'CHETAN MEHROTRA', 'NILESH PARIKH', 'VARUN DUA']","['Angel', 'Angel', 'Angel', 'Angel']",,"['http://www.legallyindia.com/law-firms/long-time-trilegal-mumbai-partner-amit-tambe-leaves-for-sabbatical-20150901-6530', 'https://in.linkedin.com/in/chetanmeh', nan, nan]","[Timestamp('2016-02-10 00:00:00'), Timestamp('2016-02-10 00:00:00'), Timestamp('2016-02-10 00:00:00'), Timestamp('2016-02-10 00:00:00')]","[13.44514032, 13.44514032, 13.44514032, 13.44514032]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,WISEWORKS TECHNOLOGY,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['MATO PERIC'],['Angel'],,['http://in.linkedin.com/in/matoperic'],[Timestamp('2016-01-11 00:00:00')],[nan],,,,TrakIn,[nan],,WISHUP,,
,,,,,,,https://www.appilyever.com,"[8.9634268800000001, 8.9634268800000001, 8.9634268800000001]",,"[nan, nan, nan]",2015.0,,,,,,"['Seed', 'Seed', 'Seed']","['SURESH KUMAR VENKAT NADIMINTI', 'VARUN AGGARWAL', 'VENKATA RAJASEKHARA BABU']","['Angel', 'Angel', 'Angel']",,"[nan, nan, nan]","[Timestamp('2016-02-24 00:00:00'), Timestamp('2016-02-24 00:00:00'), Timestamp('2016-02-24 00:00:00')]","[26.89028064, 26.89028064, 26.89028064]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,WITH EASE TECHNOLOGIES INDIA,,
,,,,,,,http://www.witssolutions.com,[3.0513773089999998],,[nan],2013.0,,,,,,['Seed'],['DEVINDRA VAIJINATHAPPA MANKARE'],['Angel'],,['http://informix.in/clockwork_business_solutions_private_limited_bangalore/271297/'],[Timestamp('2014-04-08 00:00:00')],[3.0513773089999998],,,,VCC,['Pre-Seed'],,WITS SOLUTIONS,,
,,,,,,,http://www.wooplr.com,"[1.924574477, nan, nan, nan, nan, nan, nan, nan]",,"[521.55968330000007, nan, nan, nan, nan, nan, nan, nan]",2011.0,,,,,,"['Venture Capital', nan, nan, nan, nan, nan, nan, nan]","['RAJIV MEHTA', 'RAJIV MEHTA', 'ABHAY SINGHAL', 'AMIT GUPTA', 'MOHIT KUMAR SAXENA', 'NAVEEN TIWARI', 'PIYUSH SHAH', 'RAGHUNANDAN GANGAPPA']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, nan, 'https://in.linkedin.com/in/abhay-singhal-3635423', nan, nan, nan, nan, nan]","[Timestamp('2015-11-04 00:00:00'), Timestamp('2015-11-04 00:00:00'), Timestamp('2016-03-07 00:00:00'), Timestamp('2016-03-07 00:00:00'), Timestamp('2016-03-07 00:00:00'), Timestamp('2016-03-07 00:00:00'), Timestamp('2016-03-07 00:00:00'), Timestamp('2016-03-07 00:00:00')]","[1.924574477, nan, nan, nan, nan, nan, nan, nan]",,,,VCC,"['Pre-Seed', nan, nan, nan, nan, nan, nan, nan]",,WOOPLR TECHNOLOGIES,,
,,,,,,,http://www.examify.com,[nan],,[52.483689720000001],2012.0,,,,,,['Seed'],['TAHER KHORAKIWALA'],['Angel'],,[nan],[Timestamp('2014-03-10 00:00:00')],[4.8822036950000003],,,,VCC,['Pre-Seed'],,WOOTIFY TECHNOLOGIES,,
,,,,,,,,"[2.4411018470000001, 2.4411018470000001]",,"[nan, nan]",,,,,,,"['Seed', 'Seed']","['KANWALJIT S BOMBRA', 'TAHER KHORAKIWALA']","['Angel', 'Angel']",,"['https://www.linkedin.com/in/kanwaljit-bombra-8246263', nan]","[Timestamp('2014-08-16 00:00:00'), Timestamp('2014-08-16 00:00:00')]","[4.8822036950000003, 4.8822036950000003]",,,,Deal Curry,"['Pre-Seed', 'Pre-Seed']",,WOOTIFY TECHNOLOGIES PRIVAT,,
,,,,,,,https://secure.workadvantage.in,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2014.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['AMITABH NAGPAL', 'ANKUSH NIJHAWAN', 'AVTAR SINGH MONGA', 'GAURAV BHATNAGAR', 'GOPI PRASHANTH', 'HIMANSHU AGGARWAL', 'MANISH DHINGRA', 'RAJNISH SINHA', 'VARUN AGGARWAL', 'VIBHU GARG']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/amitabhnagpal', nan, 'http://www.idfcbank.com/about/leadership/mr-avtar-monga.html', nan, 'https://www.linkedin.com/in/gopiprashanth', nan, nan, nan, nan, nan]","[Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00'), Timestamp('2016-02-19 00:00:00')]","[26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362, 26.21802362]",,,,VCC,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,WORK ADVANTAGE,,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Seed Funding', 'Seed Funding', 'Seed Funding']","['KESHAV SANGHI', 'RIDDHESH GANDHI', 'SATYEN KOTHARI']","['Angel', 'Angel', 'Angel']",,"['https://in.linkedin.com/in/keshav-sanghi-36669a37', nan, nan]","[Timestamp('2015-10-06 00:00:00'), Timestamp('2015-10-06 00:00:00'), Timestamp('2015-10-06 00:00:00')]","[32.076241289999999, 32.076241289999999, 32.076241289999999]",,,,TrakIn,"['Pre-Seed', 'Pre-Seed', 'Pre-Seed']",,WORKINDIA,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['VIRAJ TYAGI'],['Angel'],,[nan],[Timestamp('2015-05-04 00:00:00')],[12.83049651],,,,TrakIn,['Pre-Seed'],,WORLD ART COMMUNITY,,
,,,,,,,http://msmbox.com,[nan],,[nan],2014.0,,,,,,['Seed'],['ROHIT GOEL'],['Angel'],,[nan],[Timestamp('2015-08-17 00:00:00')],[nan],,,,VCC,[nan],,WORLD ONE RETAIL,,
,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan]",,"[nan, nan, nan, nan, nan, nan, nan]",2008.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']","['AJAI CHOWDHRY', 'ANAND KUMAR LADSARIYA', 'ASHVIN CHADHA', 'KRIS GOPALAKRISHNAN', 'RAMAN ROY', 'SANJEEV BIKHCHANDANI', 'SAURABH SRIVASTAVA']","['Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel', 'Angel']",,"[nan, nan, nan, nan, nan, nan, nan]","[Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00'), Timestamp('2015-08-10 00:00:00')]","[100.71939759999999, 100.71939759999999, 100.71939759999999, 100.71939759999999, 100.71939759999999, 100.71939759999999, 100.71939759999999]",,,,VCC,"['Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed', 'Seed']",,WOW MOMO FOODS,,
,,,,,,,http://www.deal4loans.com,"[nan, nan, nan, nan]",,"[nan, nan, nan, nan]",2008.0,,,,,,"['Seed', 'Seed', 'Seed', 'Seed']","['KAVITARK RAM SHRIRAM', 'NEERAJ ARORA', 'PURU VASHISHTHA', 'SAMIR SOOD']","['Angel', 'Angel', 'Angel', 'Angel']",,"['https://en.wikipedia.org/wiki/Ram_Shriram', nan, nan, nan]","[Timestamp('2016-04-14 00:00:00'), Timestamp('2016-04-14 00:00:00'), Timestamp('2016-04-14 00:00:00'), Timestamp('2016-04-14 00:00:00')]","[nan, nan, nan, nan]",,,,VCC,"[nan, nan, nan, nan]",,WRS INFO INDIA,,
,,,,,,,,[nan],,[nan],,,,,,,['Private Equity'],['VIKAS SAXENA'],['Angel'],,[nan],[Timestamp('2015-07-07 00:00:00')],[192.45744769999999],,,,TrakIn,['Series A'],,WUDSTAY,,
,,,,,,,http://www.wudstay.com,[nan],,[nan],2015.0,,,,,,['Seed'],['VIKAS SAXENA'],['Angel'],,[nan],[Timestamp('2015-07-07 00:00:00')],[192.45744769999999],,,,VCC,['Series A'],,WUDSTAY TRAVELS,,
,,,,,,,,[nan],,[nan],,,,,,,['Seed Funding'],['SANDEEP AGGARWAL'],['Angel '],,[nan],[Timestamp('2015-10-01 00:00:00')],[nan],,,,TrakIn,[nan],,WYDR,,
,,,,,,,http://www.cartisan.in,[nan],,[nan],2014.0,,,,,,['Seed'],['APRAMEYA RADHAKRISHNA'],['Angel'],,[nan],[Timestamp('2015-07-30 00:00:00')],[nan],,,,VCC,[nan],,XENON AUTOMOTIVE INDIA,,
,,,,,,,,"[nan, nan, nan]",,"[nan, nan, nan]",,,,,,,"['Series A', 'Series A', 'Series A']","['BRETT CROSBY', 'MICHAEL BURRY', 'SCOTT CROSBY']","['Angel', 'Angel', 'Angel']",,"['https://www.linkedin.com/in/brettcrosby', 'http://www.forbes.com/sites/gurufocus/2016/03/31/dr-michael-burry-of-big-short-holds-citigroup-bank-of-america-in-first-portfolio-filing-since-2008/', nan]","[Timestamp('2016-05-05 00:00:00'), Timestamp('2016-05-05 00:00:00'), Timestamp('2016-05-05 00:00:00')]","[336.12850800000001, 336.12850800000001, 336.12850800000001]",,,,Deal Curry,"['Series B', 'Series B', 'Series B']",,XOLA INC,,
,,,,,,,,[nan],,[nan],,,,,,,['Private Equity'],['ASH BHARDWAJ'],['Angel'],,['https://www.crunchbase.com/person/ash-bhardwaj'],[Timestamp('2015-09-12 00:00:00')],[nan],,,,TrakIn,[nan],,YATRAGENIE,,
,,,,,,,http://www.yatragenie.com,[nan],,[nan],2013.0,,,,,,['Venture Capital'],['ASHISH KUMAR BHARDWAJ'],['Angel'],,['http://www.bloomberg.com/research/stocks/private/person.asp?personId=206853&privcapId=261338748'],[Timestamp('2015-09-11 00:00:00')],[nan],,,,VCC,[nan],,YATRAGENIE SERVICES,,
,,,,,,,,[nan],,[nan],,,,,,,['Private Equity'],['KHAZANAH NASIONAL BERHAD'],['Angel'],,['http://www.khazanah.com/'],[Timestamp('2015-09-17 00:00:00')],[4811.4361929999995],,,,TrakIn,['Series C or Higher'],,YEPME,,
,,,,,,,https://yippster.com,"[12.8157847, 12.8157847]",,"[281.3369879, 281.3369879]",2013.0,,,,,,"['Seed', 'Seed']","['RAJAN JEI ANANDAN', 'SANJIV MITAL']","['Angel', 'Angel']",,"[nan, nan]","[Timestamp('2014-05-26 00:00:00'), Timestamp('2014-05-26 00:00:00')]","[25.6315694, 25.6315694]",,,,VCC,"['Pre-Seed', 'Pre-Seed']",,YIPPSTER TECHNOLOGIES,,
,,,,,,,,[16.477437470000002],,[45.770659639999998],2011.0,,,,,,['Venture Capital'],['ADITYA KRISHAN KUMAR PITTIE'],['Angel'],,['http://pittiegroup.com/'],[Timestamp('2014-03-24 00:00:00')],[16.477437470000002],,,,VCC,['Pre-Seed'],,YOGURTBAY FOODS AND BEVERAGES,,
